Date,Open,High,Low,Close,Adj Close,Volume
2011-03-31,13.303872,13.341751,13.051347,13.063973,13.063973,25469200
2011-04-01,13.232324,13.350168,12.920876,13.198653,13.198653,21220000
2011-04-04,13.198653,13.316499,12.992424,13.21128,13.21128,16849100
2011-04-05,13.20707,13.825758,13.173401,13.400674,13.400674,30537000
2011-04-06,13.522727,13.724748,13.312289,13.404882,13.404882,16991400
2011-04-07,13.354377,13.438552,13.11027,13.270202,13.270202,23063800
2011-04-08,13.299664,13.417508,13.005051,13.106061,13.106061,13410600
2011-04-11,13.148149,13.329124,13.013468,13.127105,13.127105,13919500
2011-04-12,12.979798,13.198653,12.882997,12.920876,12.920876,17424300
2011-04-13,13.005051,13.055555,12.798821,12.908249,12.908249,17935400
2011-04-14,12.882997,13.021886,12.706229,12.984007,12.984007,18985600
2011-04-15,12.984007,13.354377,12.925084,13.303872,13.303872,28271700
2011-04-18,13.131313,13.160774,12.811448,13.11027,13.11027,20319300
2011-04-19,13.097643,13.135522,12.946128,13.11027,13.11027,14595500
2011-04-20,13.299664,13.564815,13.21128,13.367003,13.367003,16564900
2011-04-21,13.388047,13.468014,13.312289,13.44697,13.44697,19924100
2011-04-25,13.653198,13.872054,13.573233,13.872054,13.872054,22101000
2011-04-26,14.002525,14.061448,13.808923,13.922559,13.922559,24235200
2011-04-27,13.989899,14.410774,13.922559,14.322391,14.322391,40305900
2011-04-28,14.532828,14.583333,13.973064,14.309764,14.309764,44906400
2011-04-29,14.36027,14.515993,14.305555,14.473906,14.473906,29273700
2011-05-02,14.187711,14.469697,14.137205,14.158249,14.158249,22699800
2011-05-03,14.12037,14.297138,14.002525,14.116161,14.116161,13769300
2011-05-04,14.036196,14.082492,13.745791,13.893098,13.893098,21584000
2011-05-05,13.762627,14.027778,13.661616,13.754209,13.754209,18519200
2011-05-06,13.888889,14.05724,13.543771,13.771044,13.771044,26114100
2011-05-09,13.712121,14.023569,13.623737,13.939394,13.939394,18237200
2011-05-10,14.309764,14.469697,14.149832,14.280303,14.280303,34595900
2011-05-11,14.145623,14.309764,13.947811,14.019361,14.019361,24948000
2011-05-12,13.998317,14.204545,13.872054,14.132997,14.132997,19720800
2011-05-13,14.099326,14.280303,14.002525,14.128788,14.128788,15441600
2011-05-16,14.027778,14.05724,13.594276,13.623737,13.623737,17406500
2011-05-17,13.606902,13.75,13.493266,13.741583,13.741583,15842400
2011-05-18,13.707912,13.859427,13.547979,13.838384,13.838384,13767900
2011-05-19,13.939394,13.973064,13.787879,13.846802,13.846802,11340100
2011-05-20,13.800505,13.838384,13.661616,13.670033,13.670033,16473000
2011-05-23,13.468014,13.468014,13.257576,13.312289,13.312289,21384000
2011-05-24,13.358586,13.451179,12.967172,12.97138,12.97138,32037700
2011-05-25,12.992424,13.005051,12.765152,12.920876,12.920876,39816200
2011-05-26,12.87037,12.992424,12.781986,12.90404,12.90404,28145100
2011-05-27,12.908249,12.950336,12.8367,12.912457,12.912457,16574500
2011-05-31,13.114478,13.219697,13.026094,13.118687,13.118687,22324400
2011-06-01,13.097643,13.135522,12.882997,12.895623,12.895623,24648800
2011-06-02,12.840909,13.194445,12.840909,13.164983,13.164983,37590900
2011-06-03,12.958755,13.076599,12.744108,12.752525,12.752525,29185500
2011-06-06,12.718855,12.828282,12.411616,12.441077,12.441077,29411300
2011-06-07,12.537879,12.769361,12.407408,12.592592,12.592592,27101600
2011-06-08,12.857744,13.000842,12.773569,12.866161,12.866161,53898300
2011-06-09,12.878788,13.026094,12.815657,12.90404,12.90404,30451700
2011-06-10,12.832492,12.962963,12.596802,12.609427,12.609427,31879700
2011-06-13,12.647306,12.710438,12.39899,12.56734,12.56734,26931900
2011-06-14,12.66835,12.739899,12.487373,12.525252,12.525252,26525400
2011-06-15,12.407408,12.487373,12.015993,12.062289,12.062289,42323600
2011-06-16,12.049664,12.251683,11.893939,11.982324,11.982324,31653700
2011-06-17,12.12963,12.167508,11.969697,12.133839,12.133839,38420100
2011-06-20,12.066499,12.19276,12.020202,12.12963,12.12963,28768600
2011-06-21,12.159091,12.575758,12.108586,12.53367,12.53367,29395800
2011-06-22,12.46633,12.487373,12.33165,12.352694,12.352694,24642200
2011-06-23,12.218014,12.352694,12.108586,12.310606,12.310606,40162200
2011-06-24,12.33165,12.441077,11.851851,11.931818,11.931818,54355000
2011-06-27,11.88973,12.243266,11.885522,12.083333,12.083333,33331200
2011-06-28,12.117003,12.377946,12.062289,12.188552,12.188552,38628200
2011-06-29,12.272727,13.093434,12.011785,12.988215,12.988215,81007800
2011-06-30,13.606902,13.813131,13.337543,13.58165,13.58165,75874700
2011-07-01,13.577441,13.804714,13.463804,13.779461,13.779461,30799100
2011-07-05,13.78367,13.838384,13.623737,13.737373,13.737373,21920500
2011-07-06,13.737373,13.930977,13.61532,13.855219,13.855219,23466500
2011-07-07,13.930977,14.141414,13.905724,14.027778,14.027778,26466700
2011-07-08,13.872054,14.069865,13.821548,14.065657,14.065657,19914200
2011-07-11,13.930977,14.339226,13.771044,13.85101,13.85101,37079300
2011-07-12,13.994108,14.095118,13.522727,13.577441,13.577441,33327600
2011-07-13,13.640573,13.804714,13.489058,13.627946,13.627946,27751900
2011-07-14,13.602694,13.804714,13.434343,13.547979,13.547979,25996000
2011-07-15,13.686869,13.901515,13.606902,13.808923,13.808923,37987900
2011-07-18,13.808923,13.989899,13.61532,13.762627,13.762627,24605800
2011-07-19,13.922559,14.335017,13.787879,14.208755,14.208755,43038800
2011-07-20,14.309764,14.385522,13.876263,13.960438,13.960438,54494000
2011-07-21,14.208755,14.726431,14.031986,14.074074,14.074074,63119600
2011-07-22,14.095118,14.162457,13.939394,14.099326,14.099326,23491700
2011-07-25,13.867846,14.305555,13.825758,14.225589,14.225589,24703700
2011-07-26,14.284512,14.515993,14.238215,14.486532,14.486532,29158200
2011-07-27,14.381313,14.38973,14.019361,14.040404,14.040404,28122300
2011-07-28,13.98569,14.217172,13.914142,14.036196,14.036196,17935400
2011-07-29,13.939394,14.090909,13.766835,13.78367,13.78367,25270400
2011-08-01,13.939394,14.040404,13.598485,13.897306,13.897306,28607200
2011-08-02,13.78367,13.85101,13.354377,13.362795,13.362795,35511200
2011-08-03,13.371212,13.703704,12.988215,13.573233,13.573233,41387700
2011-08-04,13.324916,13.383839,12.638889,12.643098,12.643098,57978900
2011-08-05,12.781986,12.80724,12.003367,12.33165,12.33165,60790900
2011-08-08,11.927609,12.100168,11.338384,11.342592,11.342592,53084500
2011-08-09,11.502525,12.697811,11.477273,12.693603,12.693603,75020200
2011-08-10,12.361111,12.781986,12.117003,12.268518,12.268518,53580400
2011-08-11,12.306397,12.87037,12.213804,12.710438,12.710438,36111300
2011-08-12,12.773569,12.912457,12.571548,12.849326,12.849326,29048700
2011-08-15,12.895623,13.026094,12.731482,13.000842,13.000842,18171800
2011-08-16,12.861953,12.97138,12.571548,12.777778,12.777778,20895200
2011-08-17,12.819865,13.04293,12.537879,12.731482,12.731482,20909500
2011-08-18,12.352694,12.512627,11.611953,11.759259,11.759259,39545100
2011-08-19,11.561448,12.011785,11.304714,11.430977,11.430977,39867600
2011-08-22,11.691919,11.780303,11.414142,11.515152,11.515152,24042200
2011-08-23,11.5867,12.184343,11.435185,12.171718,12.171718,26661000
2011-08-24,12.171718,12.487373,12.024411,12.226431,12.226431,24116400
2011-08-25,12.255892,12.407408,11.885522,11.923401,11.923401,26084400
2011-08-26,11.88973,12.403198,11.641414,12.39899,12.39899,29777400
2011-08-29,12.512627,12.920876,12.512627,12.832492,12.832492,27525400
2011-08-30,12.748317,13.127105,12.647306,13.026094,13.026094,28867200
2011-08-31,13.047138,13.295455,12.80303,12.992424,12.992424,30801900
2011-09-01,12.950336,13.114478,12.731482,12.790404,12.790404,23232500
2011-09-02,12.56734,12.638889,12.272727,12.377946,12.377946,18950700
2011-09-06,11.999158,12.361111,11.95707,12.319023,12.319023,23335400
2011-09-07,12.5,12.563131,12.335858,12.521044,12.521044,32637900
2011-09-08,12.478956,12.899832,12.43266,12.840909,12.840909,32993300
2011-09-09,12.672559,12.676767,11.902357,11.978114,11.978114,47190900
2011-09-12,11.969697,12.428452,11.952862,12.382154,12.382154,39424900
2011-09-13,12.382154,12.487373,12.251683,12.373737,12.373737,22210100
2011-09-14,12.436869,12.920876,12.230639,12.685185,12.685185,33182200
2011-09-15,13.04293,13.569023,12.996633,13.484848,13.484848,40206400
2011-09-16,13.766835,14.267676,13.619529,14.179293,14.179293,65145400
2011-09-19,13.973064,14.078282,13.695286,13.930977,13.930977,44173600
2011-09-20,13.968855,14.082492,13.619529,13.775252,13.775252,32569700
2011-09-21,13.792088,14.212963,13.531145,13.569023,13.569023,43054500
2011-09-22,13.072391,13.425926,12.954545,13.329124,13.329124,46431700
2011-09-23,13.228114,13.61532,13.148149,13.501683,13.501683,37274900
2011-09-26,13.602694,13.724748,13.152357,13.699495,13.699495,34643200
2011-09-27,13.914142,14.010942,13.501683,13.686869,13.686869,33944900
2011-09-28,13.779461,13.947811,13.265993,13.316499,13.316499,29962000
2011-09-29,13.585858,13.632154,12.588384,12.908249,12.908249,40097600
2011-09-30,12.710438,12.861953,12.26431,12.411616,12.411616,41470200
2011-10-03,12.281145,12.394781,11.813973,11.830808,11.830808,40270500
2011-10-04,11.679293,12.356902,11.536196,12.352694,12.352694,41097900
2011-10-05,12.407408,12.946128,12.150674,12.849326,12.849326,36855300
2011-10-06,12.87037,13.240741,12.655724,13.232324,13.232324,34597400
2011-10-07,13.169192,13.265993,12.941919,13.076599,13.076599,31854500
2011-10-10,13.337543,13.64899,13.219697,13.594276,13.594276,17035400
2011-10-11,13.468014,13.914142,13.459596,13.81734,13.81734,24420000
2011-10-12,13.994108,14.166667,13.766835,13.78367,13.78367,33205700
2011-10-13,13.707912,13.834175,13.455387,13.779461,13.779461,28616500
2011-10-14,13.998317,14.259259,13.981482,14.179293,14.179293,30803100
2011-10-17,14.132997,14.137205,13.905724,13.981482,13.981482,26487800
2011-10-18,14.044613,14.372895,13.670033,14.255051,14.255051,29880800
2011-10-19,14.246633,14.490741,13.842592,13.964646,13.964646,45151600
2011-10-20,13.396464,13.653198,12.899832,13.531145,13.531145,61238500
2011-10-21,13.686869,13.707912,13.4133,13.518518,13.518518,30860200
2011-10-24,13.459596,13.724748,13.316499,13.623737,13.623737,25372800
2011-10-25,13.606902,13.771044,13.303872,13.329124,13.329124,24712500
2011-10-26,13.44276,13.577441,12.90404,13.080808,13.080808,30035000
2011-10-27,13.472222,13.703704,13.37963,13.590067,13.590067,30768900
2011-10-28,13.484848,14.015152,13.468014,13.994108,13.994108,28338000
2011-10-31,13.787879,13.792088,13.375421,13.396464,13.396464,30198900
2011-11-01,12.954545,13.295455,12.920876,13.000842,13.000842,37817600
2011-11-02,13.164983,13.44276,13.156566,13.375421,13.375421,28238200
2011-11-03,13.480639,13.930977,13.44276,13.909933,13.909933,28224000
2011-11-04,13.75,13.829967,13.543771,13.766835,13.766835,22653200
2011-11-07,13.71633,13.720539,13.400674,13.665825,13.665825,16550700
2011-11-08,13.75,13.88468,13.526936,13.855219,13.855219,15510200
2011-11-09,13.543771,13.543771,13.097643,13.122895,13.122895,22491200
2011-11-10,13.253367,13.27862,12.828282,12.941919,12.941919,44684000
2011-11-11,13.089226,13.451179,13.059764,13.367003,13.367003,17874600
2011-11-14,13.329124,13.375421,13.152357,13.219697,13.219697,13317000
2011-11-15,13.127105,13.333333,12.975589,13.236532,13.236532,19938600
2011-11-16,13.101851,13.135522,12.80724,12.853536,12.853536,18453200
2011-11-17,12.80303,12.845118,12.243266,12.478956,12.478956,29821600
2011-11-18,12.575758,12.773569,12.491583,12.546296,12.546296,29241100
2011-11-21,12.344276,12.36532,11.965488,12.100168,12.100168,31871600
2011-11-22,12.070707,12.302189,11.994949,12.222222,12.222222,21106700
2011-11-23,12.12963,12.403198,11.994949,12.015993,12.015993,25604900
2011-11-25,12.011785,12.154882,11.847643,11.881313,11.881313,8259200
2011-11-28,12.33165,12.558923,12.251683,12.483165,12.483165,22601900
2011-11-29,12.508417,12.508417,11.994949,12.100168,12.100168,31937000
2011-11-30,12.487373,12.571548,12.335858,12.453704,12.453704,28644100
2011-12-01,12.428452,12.643098,12.377946,12.491583,12.491583,19756900
2011-12-02,12.617846,12.748317,12.449495,12.457912,12.457912,22117700
2011-12-05,12.937711,13.021886,12.8367,12.920876,12.920876,23860000
2011-12-06,12.958755,13.127105,12.920876,13.005051,13.005051,21542000
2011-12-07,12.933501,13.11027,12.794613,13.021886,13.021886,20853600
2011-12-08,12.887205,13.236532,12.874579,13.059764,13.059764,40049300
2011-12-09,13.080808,13.371212,13.080808,13.316499,13.316499,29707800
2011-12-12,13.156566,13.215488,12.996633,13.101851,13.101851,24804400
2011-12-13,13.164983,13.34596,12.882997,12.979798,12.979798,23789200
2011-12-14,13.101851,13.122895,12.605219,12.739899,12.739899,24553300
2011-12-15,12.840909,12.874579,12.239058,12.457912,12.457912,28422600
2011-12-16,12.542088,12.988215,12.512627,12.794613,12.794613,39352200
2011-12-19,12.878788,12.967172,12.474748,12.529461,12.529461,27107000
2011-12-20,12.773569,12.90404,12.651515,12.891414,12.891414,21269000
2011-12-21,12.840909,13.005051,12.504209,12.769361,12.769361,19208200
2011-12-22,12.752525,12.946128,12.697811,12.882997,12.882997,15128200
2011-12-23,12.962963,13.000842,12.815657,12.979798,12.979798,8047500
2011-12-27,12.967172,13.063973,12.853536,13.013468,13.013468,8119000
2011-12-28,12.962963,13.03872,12.756734,12.798821,12.798821,9680500
2011-12-29,12.781986,12.815657,12.588384,12.777778,12.777778,13083600
2011-12-30,12.739899,12.845118,12.689394,12.765152,12.765152,8769100
2012-01-03,12.975589,13.257576,12.946128,13.190236,13.190236,25156800
2012-01-04,12.874579,12.878788,12.436869,12.693603,12.693603,78181000
2012-01-05,12.710438,12.941919,12.617846,12.925084,12.925084,31470300
2012-01-06,12.912457,13.017676,12.866161,12.891414,12.891414,17417500
2012-01-09,13.051347,13.080808,12.702021,12.840909,12.840909,18989200
2012-01-10,13.030303,13.194445,12.958755,13.131313,13.131313,22115800
2012-01-11,13.194445,13.425926,13.186027,13.265993,13.265993,22324400
2012-01-12,13.362795,13.468014,13.190236,13.291245,13.291245,20653800
2012-01-13,13.236532,13.282828,12.861953,12.887205,12.887205,29121400
2012-01-17,13.11027,13.152357,12.748317,12.849326,12.849326,34327900
2012-01-18,12.672559,12.80303,12.579967,12.769361,12.769361,74910500
2012-01-19,13.169192,13.44276,13.051347,13.261785,13.261785,58984400
2012-01-20,13.257576,13.44697,13.194445,13.438552,13.438552,31011700
2012-01-23,13.358586,13.657408,13.354377,13.463804,13.463804,28466100
2012-01-24,13.354377,13.569023,13.354377,13.44697,13.44697,17023000
2012-01-25,13.367003,13.497475,13.270202,13.44276,13.44276,18704800
2012-01-26,13.497475,13.590067,13.236532,13.34596,13.34596,15765400
2012-01-27,13.320707,13.484848,13.236532,13.404882,13.404882,17279400
2012-01-30,13.27862,13.37963,13.236532,13.291245,13.291245,19482200
2012-01-31,13.362795,13.434343,13.186027,13.299664,13.299664,17936600
2012-02-01,13.425926,13.678452,13.362795,13.552189,13.552189,27540600
2012-02-02,13.552189,13.800505,13.493266,13.762627,13.762627,26349100
2012-02-03,13.888889,14.002525,13.821548,13.867846,13.867846,21515600
2012-02-06,13.762627,13.78367,13.632154,13.737373,13.737373,20895000
2012-02-07,13.754209,13.880471,13.644781,13.834175,13.834175,16424100
2012-02-08,13.846802,14.048821,13.775252,13.909933,13.909933,23426800
2012-02-09,13.935185,14.010942,13.724748,13.998317,13.998317,18888700
2012-02-10,13.842592,14.010942,13.733165,13.901515,13.901515,17369200
2012-02-13,14.010942,14.095118,13.888889,13.956229,13.956229,12747000
2012-02-14,13.888889,13.98569,13.771044,13.872054,13.872054,15516200
2012-02-15,13.956229,14.246633,13.838384,14.019361,14.019361,32283100
2012-02-16,14.031986,14.558081,14.027778,14.524411,14.524411,33739400
2012-02-17,14.511785,14.819023,14.410774,14.755892,14.755892,38596200
2012-02-21,14.755892,14.869529,14.69697,14.789562,14.789562,22501100
2012-02-22,14.730639,14.747475,14.478114,14.591751,14.591751,18213900
2012-02-23,14.625421,15.214646,14.604377,15.159933,15.159933,44479600
2012-02-24,15.147306,15.37037,15.075758,15.30303,15.30303,22231500
2012-02-27,15.218855,15.488215,15.164142,15.387205,15.387205,23131500
2012-02-28,15.416667,15.462963,15.298821,15.412457,15.412457,21855100
2012-02-29,15.408249,15.433501,15.0,15.042088,15.042088,32674000
2012-03-01,15.096802,15.361953,15.075758,15.30724,15.30724,20357000
2012-03-02,15.290404,15.30303,15.075758,15.256734,15.256734,28456400
2012-03-05,14.974748,15.130471,14.915825,15.03367,15.03367,28267900
2012-03-06,14.869529,14.978956,14.659091,14.776936,14.776936,24333800
2012-03-07,14.827441,15.151515,14.827441,14.978956,14.978956,23319700
2012-03-08,15.088384,15.151515,14.957912,15.058923,15.058923,16544300
2012-03-09,15.079967,15.328282,15.058923,15.256734,15.256734,19610500
2012-03-12,15.30303,15.324074,15.042088,15.227273,15.227273,11539700
2012-03-13,15.273569,15.715488,15.079967,15.71128,15.71128,34765600
2012-03-14,15.698653,15.875421,15.597643,15.833333,15.833333,29677400
2012-03-15,15.63973,15.749158,15.458755,15.500842,15.500842,30249300
2012-03-16,15.505051,15.951179,15.505051,15.862795,15.862795,43707200
2012-03-19,15.681818,15.989058,15.606061,15.904882,15.904882,26380000
2012-03-20,15.782828,15.799664,15.622895,15.736532,15.736532,14569600
2012-03-21,15.749158,15.862795,15.627105,15.749158,15.749158,21458100
2012-03-22,15.635522,15.892256,15.572391,15.833333,15.833333,16986700
2012-03-23,15.892256,15.896464,15.54293,15.61027,15.61027,21618500
2012-03-26,15.782828,16.031145,15.719697,16.026936,16.026936,17715200
2012-03-27,16.035353,16.069023,15.888047,15.938552,15.938552,20874100
2012-03-28,15.900674,15.94276,15.551347,15.673401,15.673401,22252100
2012-03-29,15.61027,15.627105,15.450336,15.568182,15.568182,29975600
2012-03-30,15.702862,15.740741,15.433501,15.530303,15.530303,22865600
2012-04-02,15.437711,15.475589,15.260942,15.399832,15.399832,27793900
2012-04-03,15.328282,15.513468,15.277778,15.416667,15.416667,27946700
2012-04-04,15.273569,15.277778,14.941077,15.037879,15.037879,28790700
2012-04-05,14.957912,15.10101,14.877946,14.991583,14.991583,19584400
2012-04-09,14.953704,15.353536,14.915825,15.277778,15.277778,25470900
2012-04-10,15.210438,15.429293,14.861111,14.928452,14.928452,27880400
2012-04-11,15.084175,15.227273,15.004209,15.050505,15.050505,18425400
2012-04-12,15.109427,15.454545,15.096802,15.345118,15.345118,16483000
2012-04-13,15.286196,15.361953,15.151515,15.202021,15.202021,17171300
2012-04-16,15.260942,15.30303,14.911616,14.941077,14.941077,21971500
2012-04-17,15.042088,15.286196,15.037879,15.185185,15.185185,20311200
2012-04-18,15.210438,15.269361,14.941077,15.096802,15.096802,28578700
2012-04-19,16.468855,17.609428,16.426767,17.095959,17.095959,144036200
2012-04-20,17.087542,17.209597,16.944445,16.957071,16.957071,38995600
2012-04-23,16.578283,16.792929,16.536196,16.68771,16.68771,37873600
2012-04-24,16.637205,16.830809,16.447811,16.540403,16.540403,27413100
2012-04-25,16.670876,17.020203,16.498316,16.776094,16.776094,25086200
2012-04-26,16.919191,17.361111,16.839226,17.276936,17.276936,44480800
2012-04-27,17.483166,17.5,17.121212,17.352694,17.352694,25437900
2012-04-30,17.407408,17.659933,17.201178,17.264309,17.264309,43385500
2012-05-01,17.125422,17.428452,17.125422,17.150673,17.150673,28853400
2012-05-02,17.066498,17.361111,16.982323,17.323233,17.323233,20670200
2012-05-03,17.268518,17.310606,16.835016,16.994949,16.994949,23912300
2012-05-04,16.813972,16.830809,16.55303,16.599327,16.599327,24895700
2012-05-07,16.502525,16.99074,16.414141,16.864479,16.864479,27766600
2012-05-08,16.788721,16.957071,16.527779,16.914984,16.914984,26298000
2012-05-09,16.755051,17.188553,16.691919,17.070707,17.070707,38912200
2012-05-10,17.213804,17.424242,17.15909,17.344276,17.344276,42113600
2012-05-11,17.260101,17.382154,17.125422,17.146465,17.146465,28870300
2012-05-14,17.015993,17.112795,16.792929,16.940235,16.940235,26782900
2012-05-15,16.948652,17.074915,16.767677,16.85606,16.85606,23007500
2012-05-16,16.948652,17.129629,16.72138,16.776094,16.776094,27227200
2012-05-17,16.734007,16.923401,16.426767,16.426767,16.426767,25193400
2012-05-18,16.456228,16.59091,16.085859,16.144781,16.144781,38377600
2012-05-21,16.207912,16.767677,16.157408,16.628788,16.628788,24781900
2012-05-22,16.641415,16.835016,16.409933,16.506735,16.506735,21580900
2012-05-23,16.443604,16.717173,16.313131,16.700336,16.700336,23734800
2012-05-24,17.020203,17.112795,16.515152,16.691919,16.691919,40633600
2012-05-25,16.746634,17.066498,16.683502,16.982323,16.982323,29953700
2012-05-29,17.074915,17.53367,16.961279,17.462122,17.462122,39204900
2012-05-30,17.314816,17.323233,16.329966,16.662458,16.662458,55982800
2012-05-31,16.645622,16.704546,16.334175,16.494108,16.494108,44232000
2012-06-01,16.136364,16.426767,15.993266,16.338385,16.338385,44995500
2012-06-04,16.397306,16.620371,16.325758,16.481482,16.481482,46886300
2012-06-05,16.439394,16.771885,16.380472,16.734007,16.734007,23370000
2012-06-06,16.835016,17.243265,16.818182,17.23064,17.23064,24105900
2012-06-07,17.436869,17.558922,17.171717,17.213804,17.213804,22633300
2012-06-08,17.167509,17.46633,16.973906,17.276936,17.276936,20662600
2012-06-11,17.361111,17.508417,17.150673,17.226431,17.226431,25235700
2012-06-12,17.264309,17.373737,17.066498,17.218014,17.218014,33872700
2012-06-13,17.19697,17.213804,16.780304,16.906565,16.906565,32646000
2012-06-14,16.961279,16.999159,16.666666,16.88973,16.88973,23960000
2012-06-15,16.927608,17.1633,16.88973,17.117002,17.117002,34706200
2012-06-18,17.125422,17.967173,17.083334,17.882998,17.882998,63425400
2012-06-19,17.946129,18.493265,17.739899,18.308081,18.308081,44589900
2012-06-20,18.282827,18.316498,17.967173,18.076599,18.076599,27600500
2012-06-21,18.11027,18.177608,17.53367,17.605219,17.605219,31180000
2012-06-22,17.676767,18.038721,17.617846,18.013468,18.013468,50453800
2012-06-25,17.777779,17.882998,17.462122,17.596802,17.596802,21328400
2012-06-26,17.731482,18.055555,17.676767,17.887205,17.887205,29106200
2012-06-27,17.93771,18.055555,17.693604,17.798822,17.798822,21661200
2012-06-28,17.297979,17.356903,16.910774,17.1633,17.1633,35225600
2012-06-29,17.50421,17.756735,17.260101,17.680977,17.680977,28923200
2012-07-02,17.765152,17.798822,17.213804,17.348484,17.348484,25874800
2012-07-03,17.377947,17.49579,17.260101,17.340067,17.340067,11715800
2012-07-05,17.377947,17.428452,17.133839,17.226431,17.226431,18255700
2012-07-06,17.1633,17.209597,16.813972,17.007576,17.007576,20564000
2012-07-09,17.045454,17.167509,16.948652,17.121212,17.121212,22476400
2012-07-10,17.272728,17.340067,16.510942,16.700336,16.700336,28990000
2012-07-11,16.696129,16.700336,16.279461,16.468855,16.468855,22641100
2012-07-12,16.329966,16.616161,16.212122,16.544613,16.544613,23411600
2012-07-13,16.574074,16.868687,16.489899,16.813972,16.813972,16434000
2012-07-16,16.717173,16.72138,16.203703,16.24579,16.24579,31791500
2012-07-17,16.443604,16.595118,16.018518,16.443604,16.443604,27793400
2012-07-18,16.510942,17.087542,16.443604,17.02862,17.02862,44456300
2012-07-19,18.518518,18.703703,18.202862,18.497475,18.497475,83817600
2012-07-20,18.425926,19.141415,18.392256,18.876263,18.876263,53364000
2012-07-23,18.417509,18.699495,18.021885,18.619528,18.619528,42311000
2012-07-24,18.564816,18.792088,18.156565,18.316498,18.316498,25864400
2012-07-25,18.308081,18.44697,18.017677,18.177608,18.177608,24536900
2012-07-26,18.476431,18.636364,18.219696,18.430134,18.430134,25014700
2012-07-27,18.522728,19.141415,18.48064,19.031986,19.031986,34202700
2012-07-30,18.977272,19.423401,18.943604,19.191919,19.191919,31003700
2012-07-31,19.116161,19.128788,18.627947,18.644781,18.644781,27016500
2012-08-01,18.813131,18.880472,18.400673,18.472221,18.472221,17677900
2012-08-02,18.270203,18.800505,18.207071,18.421717,18.421717,20538100
2012-08-03,18.846802,19.027779,18.678452,18.728956,18.728956,19973100
2012-08-06,18.766834,18.939394,18.585859,18.842592,18.842592,17362300
2012-08-07,18.956228,19.35606,18.935184,19.196129,19.196129,21161300
2012-08-08,19.023569,19.036196,18.817341,18.914141,18.914141,20754500
2012-08-09,18.964647,19.027779,18.573233,18.632154,18.632154,20503400
2012-08-10,18.590067,18.762627,18.404882,18.514309,18.514309,18400900
2012-08-13,18.547979,19.166666,18.543772,19.074074,19.074074,38491400
2012-08-14,19.196129,19.381313,19.044613,19.09091,19.09091,26494500
2012-08-15,19.040403,19.179293,18.91835,18.930977,18.930977,17249900
2012-08-16,18.964647,19.343435,18.947811,19.271885,19.271885,27051400
2012-08-17,19.465488,19.802189,19.255051,19.726431,19.726431,33970600
2012-08-20,19.810606,19.810606,19.423401,19.52862,19.52862,17460000
2012-08-21,19.532827,19.646465,19.145622,19.297138,19.297138,22093400
2012-08-22,19.793772,20.235691,19.726431,19.781145,19.781145,43304700
2012-08-23,19.890572,19.924242,19.532827,19.701178,19.701178,27998000
2012-08-24,19.671717,19.983166,19.654882,19.823233,19.823233,22451500
2012-08-27,19.928452,19.941078,19.638046,19.772728,19.772728,16398400
2012-08-28,19.718014,19.869528,19.671717,19.755892,19.755892,16325900
2012-08-29,19.873737,20.164141,19.873737,19.987373,19.987373,25207600
2012-08-30,19.869528,19.907408,19.56229,19.591751,19.591751,16771900
2012-08-31,19.776936,20.117846,19.675926,19.978956,19.978956,20122500
2012-09-04,19.978956,20.101009,19.680134,19.932659,19.932659,17968000
2012-09-05,19.667509,19.974747,19.511784,19.848484,19.848484,29605400
2012-09-06,20.037878,20.736532,20.012627,20.585016,20.585016,35625200
2012-09-07,20.622896,20.732323,20.496634,20.723906,20.723906,29448300
2012-09-10,20.622896,20.677608,20.404041,20.425085,20.425085,24273900
2012-09-11,20.416666,20.462963,20.197811,20.34091,20.34091,28477700
2012-09-12,20.387205,20.538721,20.071548,20.197811,20.197811,19185000
2012-09-13,20.143097,20.656565,20.067341,20.572392,20.572392,22278500
2012-09-14,20.715488,21.317341,20.669191,21.031145,21.031145,34386100
2012-09-17,21.237373,21.24579,20.963804,21.24579,21.24579,16114500
2012-09-18,20.989058,21.111111,20.888046,21.026936,21.026936,19017000
2012-09-19,21.111111,21.241583,20.850168,21.207912,21.207912,16867200
2012-09-20,21.165825,21.186869,20.917509,21.07744,21.07744,16761200
2012-09-21,21.039562,21.056396,20.753366,20.820707,20.820707,43508500
2012-09-24,20.761784,20.888046,20.559765,20.753366,20.753366,18727100
2012-09-25,20.757576,20.833334,20.138889,20.214647,20.214647,29036800
2012-09-26,20.164141,20.265152,19.932659,20.008417,20.008417,28980000
2012-09-27,20.079966,20.749159,20.079966,20.673401,20.673401,23152600
2012-09-28,20.648148,20.702862,20.298822,20.357744,20.357744,17556900
2012-10-01,20.441919,20.64394,20.231482,20.298822,20.298822,15568200
2012-10-02,20.446129,20.484007,20.180977,20.370371,20.370371,11781300
2012-10-03,20.484007,20.492424,20.26936,20.450336,20.450336,21079100
2012-10-04,20.917509,21.144781,20.753366,20.829124,20.829124,25680200
2012-10-05,20.98064,21.060606,20.433502,20.50926,20.50926,16958200
2012-10-08,20.34091,20.559765,19.983166,20.16835,20.16835,24718000
2012-10-09,20.159933,20.202021,19.410774,19.452862,19.452862,34466700
2012-10-10,19.52862,19.755892,19.436028,19.680134,19.680134,27346300
2012-10-11,19.890572,20.054714,19.739058,19.987373,19.987373,26069900
